channel_name	ids	id_c	max_scanned_at	criteria_by_avg
Jesssnolimitofficial999	109184124051254	1	2020-08-10 00:00:00	5000
beebanhbao29	103820015064938	1	2021-06-16 00:00:00	5000
rasool.sarmad96	156181164461761	1	2021-08-27 00:00:00	5000
Nipu-Free-Fire-105890064960538	105890064960538	1	2021-08-29 00:00:00	5000
SDGAMERR	117122573408179	1	2020-11-11 00:00:00	5000
Nelson-Lewis-111787734469596	111787734469596	1	2021-07-26 00:00:00	5000
ElucidatorGamingPh	108715057920433	1	2021-06-17 00:00:00	5000
ABOWADE3.AWM	106259987913423	1	2020-12-22 00:00:00	5000
IwanMDG46	112447300425606	1	2020-10-15 00:00:00	5000
AleeshaGaming	101823944877239	1	2021-08-29 00:00:00	5000
Punjab-Gaming-108404351458736	108404351458736	1	2021-08-31 00:00:00	5000
Khương-Chi-Gamming-100151832351600	100151832351600	1	2021-08-16 00:00:00	5000
gamingwithlevinho	103840008237469	1	2021-02-21 00:00:00	5000
Bertoplaysss	102727917741715	1	2021-03-24 00:00:00	5000
sublokz	1990160897884273	1	2021-08-29 00:00:00	5000
Criminalnassif	856954031135376	1	2021-05-16 00:00:00	5000
krarmmss1	105883397954267	1	2021-03-29 00:00:00	5000
Naruto.iraq	616042275142683	1	2021-09-02 00:00:00	5000
IckMovie	100064783505462	1	2021-04-14 00:00:00	5000
royalnfreefire	110931457404046	1	2020-11-21 00:00:00	5000
Morpheunn	197225510478594	1	2020-10-18 00:00:00	5000
BIKIIX2	514261982679681	1	2021-09-04 00:00:00	5000
104429324586805	100053075561536	1	2021-03-03 00:00:00	5000
RRQXinnnfanbase	110130370684472	1	2020-08-02 00:00:00	5000
Zidane-Gaming-109914704531696	109914704531696	1	2021-08-02 00:00:00	5000
ChauGaming.RubyMedia	108274670833819	1	2021-02-08 00:00:00	5000
BeewanGaming.Videos	100624898311615	1	2020-10-23 00:00:00	5000
motocarlgaming	104079261011146	1	2021-08-22 00:00:00	5000
3ezra2eelshow	104459094879956	1	2021-08-10 00:00:00	5000
NXPGoddess	107575560623038	1	2021-07-03 00:00:00	5000
Ely.HanhVu01	1081709275373525	1	2021-08-06 00:00:00	5000
hansgamingc	100220304692709	1	2020-10-03 00:00:00	5000
MonyTM	"818505868346374, 100044580512907"	2	2021-05-13 00:00:00	5000
TTREX99	105738747943615	1	2021-02-23 00:00:00	5000
Sóc-Cha-275715646627229	275715646627229	1	2021-05-27 00:00:00	5000
TazzGames	115250889862249	1	2021-08-04 00:00:00	5000
bobimpubglk	2386924678025279	1	2021-01-20 00:00:00	5000
Ghiền-Dtcl-Tl-102969991962093	102969991962093	1	2021-06-10 00:00:00	5000
Family2026	100067205110157	1	2021-08-27 00:00:00	5000
AlfeimGamer	567770443706348	1	2021-04-30 00:00:00	5000
Criticalnoobs2	101725918680251	1	2021-09-04 00:00:00	5000
FreeFayahFB	105191417900182	1	2020-11-15 00:00:00	5000
torzoman.fb	522650731576450	1	2020-12-14 00:00:00	5000
mafiaAMGED	1890758854587744	1	2021-07-24 00:00:00	5000
OP-Gamers-101232158592499	101232158592499	1	2021-06-07 00:00:00	5000
JessicaAnnIPURPLEYOU	106572711597288	1	2021-08-06 00:00:00	5000
Hinas3sgaming	102365805391727	1	2021-09-01 00:00:00	5000
StreamerCoigaming	2410567999168821	1	2021-06-05 00:00:00	5000
Greg1yana	108441093847913	1	2021-09-03 00:00:00	5000
FaraonKhalid	107259094472881	1	2021-03-11 00:00:00	5000
zatugodxdxd	105781664112400	1	2021-07-26 00:00:00	5000
HopeChandria28	104201604642609	1	2020-09-25 00:00:00	5000
Surbhi-Plays-100597708791694	100597708791694	1	2021-07-05 00:00:00	5000
Beicun0806	1558439514251730	1	2021-09-02 00:00:00	5000
polsml	102553121343531	1	2021-08-28 00:00:00	5000
EightyWan	1433479893536440	1	2021-01-31 00:00:00	5000
thuracle.vuanhthu	661336601146827	1	2021-06-04 00:00:00	5000
MariaMoonViolin	374188733379686	1	2021-07-19 00:00:00	5000
Nho-247631342420004	247631342420004	1	2021-07-20 00:00:00	5000
ardhisterovom	106569281279127	1	2021-05-09 00:00:00	5000
chico.b3stiaMx	1897070320397124	1	2021-01-01 00:00:00	5000
signustv	452111361952289	1	2021-02-17 00:00:00	5000
TonyTonyyOfficial	578736942803278	1	2021-07-29 00:00:00	5000
ChristiamGames	2453873394677060	1	2020-11-28 00:00:00	5000
filthy.casual24	100742761989878	1	2021-04-10 00:00:00	5000
elspidercholoorigins	107852630872348	1	2021-04-02 00:00:00	5000
علاوي-MS-100855624748880	100855624748880	1	2021-08-19 00:00:00	5000
Aloosh.gaming.11	107350464147178	1	2021-02-06 00:00:00	5000
مشاعر-مبعثرة-759353870762278	100063909751976	1	2021-07-21 00:00:00	5000
colorWineBR	1582439162067630	1	2021-07-23 00:00:00	5000
galloxgaming150	107711107567602	1	2020-09-05 00:00:00	5000
GastelumSP	113266983748895	1	2021-05-08 00:00:00	5000
CazonGaming	101561295015625	1	2021-05-13 00:00:00	5000
100117691864098	103615651409329	1	2021-05-03 00:00:00	5000
kingsromantis	114062016687310	1	2020-10-14 00:00:00	5000
C4ssmot	105830007809796	1	2021-04-20 00:00:00	5000
gaming9306	103390178206626	1	2021-08-11 00:00:00	5000
HaruHaru1997	100057809690340	1	2021-08-31 00:00:00	5000
Abuserwal1	116157696453630	1	2020-12-29 00:00:00	5000
footballikee	1817206201908392	1	2021-03-20 00:00:00	5000
cotuongcongbang356	103352718109118	1	2021-07-02 00:00:00	5000
ZuXiYen	101031328047599	1	2021-03-02 00:00:00	5000
Amyralc	104783984715389	1	2021-08-23 00:00:00	5000
Renziomlbb	113741399977323	1	2021-07-31 00:00:00	5000
giannagames	103165565290701	1	2021-07-30 00:00:00	5000
XARGxx	106575891112639	1	2021-05-01 00:00:00	5000
Cù-Dung-Gamming-101960282125606	101960282125606	1	2021-07-08 00:00:00	5000
memenatorArmy	107346577640214	1	2021-05-07 00:00:00	5000
LPGOstharzStreaming	1682893805154430	1	2021-05-06 00:00:00	5000
DFN.Ferdianken	107507627787551	1	2021-04-25 00:00:00	5000
Morad1111zzz	1958712464419870	1	2021-08-29 00:00:00	5000
ncsorense	678926529185335	1	2021-08-25 00:00:00	5000
MayoGamingOFC	109639350588245	1	2020-08-24 00:00:00	5000
MkEliteX	1048071628554114	1	2021-08-12 00:00:00	5000
gpxdonkey	107086007713118	1	2020-11-11 00:00:00	5000
ShuIsOficial	100184368728782	1	2021-02-11 00:00:00	5000
brojames99	114767310226036	1	2021-08-13 00:00:00	5000
ctsstreams	2039498796085720	1	2020-11-21 00:00:00	5000
GolemcitoGamessss	108271503865731	1	2021-02-22 00:00:00	5000
Thanh-gaming-100621432247461	100621432247461	1	2021-07-25 00:00:00	5000
Ripxrell-106727074692237	106727074692237	1	2021-06-24 00:00:00	5000
rafzgg	108576257238692	1	2020-10-12 00:00:00	5000
official.fandara	111187600499956	1	2021-09-02 00:00:00	5000
ismadz10	2378201789112964	1	2021-04-09 00:00:00	5000
tocbientv	361542144695644	1	2020-11-04 00:00:00	5000
Spygming	101337948866899	1	2021-06-21 00:00:00	5000
Esmeawii	529427254473781	1	2021-08-13 00:00:00	5000
majalikill	669793999855628	1	2021-03-14 00:00:00	5000
Futirinhas	376340559144963	1	2021-04-30 00:00:00	5000
American-Alligatior-145552137663988	145552137663988	1	2021-08-12 00:00:00	5000
81-kb-105060527737930	105060527737930	1	2021-07-19 00:00:00	5000
ashplaysgame	109271063791134	1	2020-09-19 00:00:00	5000
BenArmyLive	103871161494774	1	2021-09-03 00:00:00	5000
PractitiendasTambo	891301474258915	1	2021-08-28 00:00:00	5000
heliaogameplay	384448828835780	1	2021-08-11 00:00:00	5000
109672894102949	300795297384534	1	2021-05-06 00:00:00	5000
SpendingTalentGaming	504156323384818	1	2020-09-25 00:00:00	5000
borneonmania	157516514580638	1	2021-03-20 00:00:00	5000
E-Gaming-108707041473206	108707041473206	1	2021-08-23 00:00:00	5000
livestream.MinhDucTV	374897516253816	1	2021-05-27 00:00:00	5000
comedy.club2030	623397294736916	1	2021-07-11 00:00:00	5000
SiLopez99	807362412720973	1	2021-06-15 00:00:00	5000
CandyGirlOfi	103309921549439	1	2021-01-15 00:00:00	5000
DanielSanCol	101849988268627	1	2021-06-17 00:00:00	5000
AKKGamingTV	351863348481985	1	2021-02-12 00:00:00	5000
minutehd	103092434543400	1	2021-08-20 00:00:00	5000
yugiskyred	1846207205621260	1	2021-03-12 00:00:00	5000
One-Direction-Club-314165992101624	314165992101624	1	2021-07-20 00:00:00	5000
ADBEATOFFICIAL	100044281123523	1	2021-06-12 00:00:00	5000
xemloltv	118182663263885	1	2020-11-27 00:00:00	5000
li_no_limit-110920907290724	110920907290724	1	2021-06-07 00:00:00	5000
H-H-Gaming-103573318544565	103573318544565	1	2021-06-11 00:00:00	5000
vietnamesportsfederation	111908927331631	1	2021-04-25 00:00:00	5000
beghouls	2000338480178576	1	2020-11-07 00:00:00	5000
gabolymp	104559091234771	1	2020-09-03 00:00:00	5000
Đào-Oanh-Gamming-100193869013811	100193869013811	1	2021-08-03 00:00:00	5000
SAR991	103880967860057	1	2021-05-08 00:00:00	5000
241489769255277	100044243475457	1	2021-05-07 00:00:00	5000
crisgamerfb	107432014298047	1	2021-05-23 00:00:00	5000
KarmaaGamingTv	109498950511481	1	2021-08-23 00:00:00	5000
Pablo-101261012261486	101261012261486	1	2021-08-24 00:00:00	5000
jdjdjjsjjcjx	109148550867702	1	2021-06-25 00:00:00	5000
Beng36bup-102223928771993	102223928771993	1	2021-07-20 00:00:00	5000
OppaButters	883336448539379	1	2021-08-31 00:00:00	5000
cajucapitani	683427595149433	1	2021-06-01 00:00:00	5000
oussgamerz	100245091388865	1	2021-01-21 00:00:00	5000
gamingpartsff	102741395196895	1	2021-07-11 00:00:00	5000
Sparkle-gaming-223396468141180	223396468141180	1	2021-07-10 00:00:00	5000
OSTjeweller	103328991206681	1	2021-01-27 00:00:00	5000
The-White-100956425356653	100956425356653	1	2021-07-11 00:00:00	5000
Homse00963	864450860333427	1	2021-07-30 00:00:00	5000
Kim-Khai-Gamming-107600101548558	107600101548558	1	2021-07-09 00:00:00	5000
ReyDa.7.8.9	109165944195041	1	2020-08-20 00:00:00	5000
AliceGame01	113729253366511	1	2020-10-24 00:00:00	5000
PEDPEDPED007	111962337218645	1	2021-07-24 00:00:00	5000
Pric-Sull-102654218739111	102654218739111	1	2021-08-11 00:00:00	5000
dadiputrakarinda	114836506724935	1	2021-07-17 00:00:00	5000
Huỳnh-Duyên-Gamming-103861985306118	103861985306118	1	2021-08-02 00:00:00	5000
Dut2000	100650895372671	1	2021-06-03 00:00:00	5000
PoojaGame	102297581377947	1	2020-10-04 00:00:00	5000
paulaa168	100067134823104	1	2021-07-13 00:00:00	5000
MilkyIRL	1047926761938590	1	2021-08-06 00:00:00	5000
cotuonglive	100899141649949	1	2021-07-01 00:00:00	5000
sevanfbgaming	2266087393633995	1	2020-08-06 00:00:00	5000
LongShenShop8888	558631420834872	1	2021-08-02 00:00:00	5000
mrkrazyk2.0	100115972217558	1	2021-07-01 00:00:00	5000
Noobadgaming1	105151724944344	1	2021-09-03 00:00:00	5000
JahmyrTV	102966678133971	1	2020-08-04 00:00:00	5000
jerkygaming	103623241056884	1	2020-12-15 00:00:00	5000
hiendzgm97	105906214133356	1	2021-08-01 00:00:00	5000
TipsTechnology99	100035373110114	1	2021-08-23 00:00:00	5000
zaidalomar.se	101907211685758	1	2021-08-21 00:00:00	5000
livefbtuanthanhaov	110918017397757	1	2020-12-06 00:00:00	5000
shotsfiredph	359222017857186	1	2020-08-25 00:00:00	5000
quinoplays	109299840777637	1	2020-09-15 00:00:00	5000
wagsam20	104735154444134	1	2021-02-17 00:00:00	5000
Yến-Gamer-186438048118595	186438048118595	1	2021-08-27 00:00:00	5000
INDAKHIL20	100146245505213	1	2021-08-04 00:00:00	5000
mizterbonezzmusic	101019114764943	1	2021-05-12 00:00:00	5000
reynpogi2019	102040341212805	1	2021-08-07 00:00:00	5000
stiventcoficial	100866141646920	1	2021-01-23 00:00:00	5000
Minee-104865291836431	104865291836431	1	2021-06-30 00:00:00	5000
Critical-Gameplays-108607268120769	108607268120769	1	2021-08-28 00:00:00	5000
P4PChuckie	257633331566682	1	2021-06-05 00:00:00	5000
twobrothergaming2BG	299028354315293	1	2020-10-06 00:00:00	5000
THORxGame	101089784935175	1	2021-07-04 00:00:00	5000
KAVYATGAMING	114723067382120	1	2021-05-25 00:00:00	5000
Hồ-Cát-Gamming-101654265489642	101654265489642	1	2021-07-14 00:00:00	5000
Nelson-Owens-106240771697627	106240771697627	1	2021-07-28 00:00:00	5000
mnjtv123	569084793543263	1	2020-12-04 00:00:00	5000
Football-Gaming-107506978242607	107506978242607	1	2021-08-22 00:00:00	5000
baimbege	106518244448167	1	2020-08-07 00:00:00	5000
Indiesartskenel	102622077926407	1	2021-07-31 00:00:00	5000
ABOYASSR95	626206281357614	1	2021-05-16 00:00:00	5000
elnecaxista	251531812420651	1	2020-08-16 00:00:00	5000
emmanqtp2t	103081284765685	1	2021-06-27 00:00:00	5000
94.Laje2	107392484884829	1	2021-05-30 00:00:00	5000
txosireniaa	273229943113380	1	2021-05-31 00:00:00	5000
thuanthanhlo.fan	359764441306382	1	2021-04-23 00:00:00	5000
SYRsquad1	114668800271995	1	2021-04-10 00:00:00	5000
m9h7n	111762136965523	1	2020-10-13 00:00:00	5000
Zeldris30gaming	100063918781254	1	2021-06-09 00:00:00	5000
PZPNeFutbol	111284447002522	1	2021-07-10 00:00:00	5000
RagnarokGGT	105369054377408	1	2021-05-28 00:00:00	5000
GAMINGSTARS19990	109956654016042	1	2021-08-20 00:00:00	5000
KINGJOYSTICK	1894559704117661	1	2021-02-06 00:00:00	5000
Fwalkerrr	114665413330101	1	2020-11-27 00:00:00	5000
Cù-Lộc-Gamming-103991168600627	103991168600627	1	2021-07-21 00:00:00	5000
Loveislife8893	100201801810081	1	2021-07-08 00:00:00	5000
nashmekoo	102412614993762	1	2020-12-27 00:00:00	5000
sirjamesz	1038528879681819	1	2021-05-07 00:00:00	5000
mr.seniorthakur	110498100569509	1	2020-11-10 00:00:00	5000
juanganggamingph	102901197764806	1	2020-10-17 00:00:00	5000
Lindorbizzy	106482657809135	1	2021-02-18 00:00:00	5000
jhyrantv	106111580924276	1	2020-09-13 00:00:00	5000
PINTIAFREE	112831840152256	1	2020-11-24 00:00:00	5000
Men0rxD	100699625133897	1	2021-07-24 00:00:00	5000
SnowarOP	106028331588853	1	2021-05-27 00:00:00	5000
ChuPandaPH	496527454078917	1	2020-08-19 00:00:00	5000
KarismaGaming82	103971925194089	1	2021-09-05 00:00:00	5000
El7ureye	106516484107157	1	2020-09-01 00:00:00	5000
LaLiga	187991754570725	1	2021-01-11 00:00:00	5000
N0BRUTVV	100052982030947	1	2021-02-16 00:00:00	5000
apdeporte	663857614133031	1	2021-02-07 00:00:00	5000
SSQQ3D	102061817998687	1	2021-07-19 00:00:00	5000
Chu-Hợp-Gamming-103996958583595	103996958583595	1	2021-07-02 00:00:00	5000
mannersid	102091247893765	1	2021-09-04 00:00:00	5000
GamingSquadd9	107684307257655	1	2021-08-27 00:00:00	5000
hwhgaming10	124952902667588	1	2020-11-24 00:00:00	5000
golemcitooootv	342640976497697	1	2021-03-04 00:00:00	5000
Rodri012824	110595563963303	1	2021-08-29 00:00:00	5000
Bmp.zzz	313187079340471	1	2021-01-06 00:00:00	5000
ELZheninjas	100986945241875	1	2021-05-11 00:00:00	5000
matanariclip	100992168599457	1	2021-02-14 00:00:00	5000
xoxunityleague	105022384765609	1	2021-08-21 00:00:00	5000
Eduardo.Gamer.17	113159206718851	1	2020-10-14 00:00:00	5000
SoyMigeTV	464623600731374	1	2021-06-01 00:00:00	5000
angaming.fb	100761372183490	1	2021-05-31 00:00:00	5000
Vohlii	100136055560290	1	2021-06-28 00:00:00	5000
yxmada	1089655901235604	1	2020-12-04 00:00:00	5000
Hồ-Kim-Gamming-100395182326543	100395182326543	1	2021-07-28 00:00:00	5000
Diệp-Lễ-Gamming-112392781081630	112392781081630	1	2021-07-23 00:00:00	5000
djyeisonhuaralmusic	100822248277066	1	2020-11-18 00:00:00	5000
Troxxxxxx	136499918293505	1	2021-04-18 00:00:00	5000
Bắc-cà-mauritius-103037481410669	103037481410669	1	2021-07-11 00:00:00	5000
yazanbucharest	171365849589550	1	2021-04-02 00:00:00	5000
Kolngames	103121571742562	1	2021-03-05 00:00:00	5000
Hollacgaming	2092431207683144	1	2021-07-31 00:00:00	5000
Lê-Ly-Gamming-103411021977326	103411021977326	1	2021-07-07 00:00:00	5000
MisterSlayer	105111555012726	1	2021-04-11 00:00:00	5000
imemengus	110307980806131	1	2020-10-28 00:00:00	5000
haosua.lvgmh	"2294486519, 250025225688567, 100044534855278"	3	2021-04-15 00:00:00	5000
zairosport5	103927914870647	1	2021-08-28 00:00:00	5000
Riz4lbr4yen	111076546901404	1	2021-04-28 00:00:00	5000
ChristaldoGaming	110925506958509	1	2020-08-23 00:00:00	5000
Sniperslays420	100258898188281	1	2021-02-27 00:00:00	5000
Agusero89	114042435323249	1	2021-06-28 00:00:00	5000
DuongQua.VGaming	"355080248436195, 2417173987"	2	2021-07-30 00:00:00	5000
gemasoftmx	628987103872833	1	2021-06-14 00:00:00	5000
A3myral	104783984715389	1	2020-12-16 00:00:00	5000
LanceGolsOficial	109528223987577	1	2021-08-26 00:00:00	5000
FreeFireive	100206505127557	1	2021-08-11 00:00:00	5000
BrotherZoneGaming	592019851252559	1	2021-05-23 00:00:00	5000
Ahihiuiu-104321998562164	104321998562164	1	2021-07-19 00:00:00	5000
JudoSloth	495201510658844	1	2020-12-11 00:00:00	5000
tgajjubhaigaming	106388151468014	1	2021-09-03 00:00:00	5000
Vũ-linh-963344163874463	963344163874463	1	2021-07-17 00:00:00	5000
kabirgaming13	109147077651119	1	2021-03-09 00:00:00	5000
DanielsMarcon	1539298896296846	1	2020-12-22 00:00:00	5000
FrejolitoG	109384957415098	1	2021-03-22 00:00:00	5000
Afanshk	100295745024782	1	2021-09-02 00:00:00	5000
bobimpopg	2386924678025279	1	2021-02-14 00:00:00	5000
leggey784	100421768586154	1	2021-01-24 00:00:00	5000
Top-Clips-109982167550713	109982167550713	1	2021-06-05 00:00:00	5000
gamingxofficials	102447478606538	1	2021-07-18 00:00:00	5000
sqrd97	104565864900789	1	2021-07-01 00:00:00	5000
YTBDoHieu	101428525074380	1	2021-07-11 00:00:00	5000
puguiinhA	1568844336729060	1	2021-06-04 00:00:00	5000
MagnumKing82	112366187259238	1	2021-07-04 00:00:00	5000
Chau-Fa-TV-101124102227763	101124102227763	1	2021-06-27 00:00:00	5000
alkrtany.adnan	838812149622987	1	2021-08-23 00:00:00	5000
aliandertp	105355910950731	1	2020-11-13 00:00:00	5000
NoOne-111833831133430	111833831133430	1	2021-07-01 00:00:00	5000
Pb07honey-103330008601827	103330008601827	1	2021-07-03 00:00:00	5000
RRQ.Earnny	289165531929676	1	2021-03-11 00:00:00	5000
turtleaov.official	111452030501281	1	2021-03-26 00:00:00	5000
joxjoxgaming	104186927939700	1	2021-07-24 00:00:00	5000
MineskiEsportsPH	263080024983	1	2021-03-28 00:00:00	5000
rrqxiinnnn	107520124744642	1	2021-08-12 00:00:00	5000
naywatdoaw1	100000744183562	1	2021-05-30 00:00:00	5000
raikistream	108957457593949	1	2020-08-30 00:00:00	5000
Trương-Nhã-Gamming-102192732143130	102192732143130	1	2021-08-03 00:00:00	5000
Kennethdeluna02	101613088404056	1	2021-06-07 00:00:00	5000
Spicaair	114390683764229	1	2021-02-20 00:00:00	5000
bossoningaming	105730494526638	1	2021-08-01 00:00:00	5000
DonatelloFB	109140534206493	1	2020-09-03 00:00:00	5000
Jorgitoklk_oficial-103071034749170	103071034749170	1	2021-06-05 00:00:00	5000
thspking	831963986983126	1	2021-05-16 00:00:00	5000
fbpollo	1293040640773206	1	2021-03-30 00:00:00	5000
Esportt09	109184124051254	1	2020-08-15 00:00:00	5000
ign	59685491632	1	2021-06-26 00:00:00	5000
13-CLAN-Pubg-mobile-AKA-106463130920076	106463130920076	1	2021-06-14 00:00:00	5000
traceurru2	106721064014213	1	2021-05-28 00:00:00	5000
art.sparta	648623878624001	1	2021-03-02 00:00:00	5000
UniversityMX	120918278466029	1	2021-06-19 00:00:00	5000
faraonloveshadyoficial	1925893177514365	1	2020-11-26 00:00:00	5000
chamanh9xgaming	144522439713834	1	2021-07-15 00:00:00	5000
newmundovideos	103365651407907	1	2021-08-26 00:00:00	5000
Võ-Hồng-Gamming-108757391475161	108757391475161	1	2021-08-26 00:00:00	5000
TACAZGAMINGPUBG	100182571563430	1	2021-01-22 00:00:00	5000
LokeshGamelive	105524991326326	1	2020-12-07 00:00:00	5000
tazabax2	105369204792827	1	2021-03-16 00:00:00	5000
ZEyaqin	103664791357648	1	2020-08-17 00:00:00	5000
SerMamaEsLoMejorDelM	101269881578669	1	2021-05-22 00:00:00	5000
kleberetto	110831270686286	1	2021-01-31 00:00:00	5000
jxmovie	105926048208725	1	2021-07-24 00:00:00	5000
Đậu-Du-Gamming-103567518627903	103567518627903	1	2021-07-03 00:00:00	5000
KhalilComdy	1681716082093886	1	2021-06-02 00:00:00	5000
ROVTHeSports	464285877408195	1	2021-07-17 00:00:00	5000
1HPGaming1	105052164940384	1	2021-08-26 00:00:00	5000
MotoboyOriginal	2409172999301962	1	2021-01-17 00:00:00	5000
mrkhantgaming	105763237824219	1	2021-08-27 00:00:00	5000
senkugameplays	123657032771848	1	2021-04-20 00:00:00	5000
ahrouche	110339360474882	1	2021-05-29 00:00:00	5000
Son-Bút-Chì-Mamonde-Màu-11-Chính-Hãng-Cosawa-361821224674789	361821224674789	1	2021-06-12 00:00:00	5000
MonchitoHN	2224755021101952	1	2020-11-14 00:00:00	5000
QueLam.Clickmedia	102949258176120	1	2021-06-04 00:00:00	5000
miraclegames1	411461966132384	1	2021-06-08 00:00:00	5000
AingKingGaming	1740208969438073	1	2021-03-11 00:00:00	5000
omnuaystudio	851202345230576	1	2020-08-28 00:00:00	5000
rubenz31	754269154911551	1	2021-04-18 00:00:00	5000
xibiagami	106856094728350	1	2021-07-27 00:00:00	5000
Cù-Bảo-Gamming-107413161567525	107413161567525	1	2021-07-31 00:00:00	5000
dwiwoiiofficial	273439193203243	1	2020-11-06 00:00:00	5000
0sama.Gaming	111046300404326	1	2021-03-31 00:00:00	5000
spts4	108638913844563	1	2021-08-31 00:00:00	5000
thebossgaming01	106257378223904	1	2021-09-01 00:00:00	5000
charmeleo2.0	110392444138941	1	2021-05-20 00:00:00	5000
fansdefreefirevivo	116037520293275	1	2021-04-25 00:00:00	5000
roshninewgamer	100638578695351	1	2021-09-03 00:00:00	5000
Amyral4	104783984715389	1	2021-08-26 00:00:00	5000
Brooks-Edwards-104506985208928	104506985208928	1	2021-07-28 00:00:00	5000
KingKa98r	104340451315889	1	2021-01-11 00:00:00	5000
John-Santo-110023364646491	110023364646491	1	2021-07-25 00:00:00	5000
OmegaGYT	377201535799808	1	2021-08-02 00:00:00	5000
Tù-trưởng-106450420963604	106450420963604	1	2021-07-18 00:00:00	5000
kcgchannel	121402728323928	1	2021-09-03 00:00:00	5000
AlmohandsGaming	106829594421425	1	2021-04-28 00:00:00	5000
VixiDeth	105290631438849	1	2021-03-12 00:00:00	5000
